,index,title,domestic_gross,foreign_gross,release_date,genres,vote_average,popularity,worldwide_gross,production_budget,genre1,genre2,genre3
4840,3318,Bird Box,0.0,0.0,2018-12-13,"Drama,Horror,Sci-Fi",,,0.0,19800000.0,Drama,Horror,Sci-Fi
4841,3319,Der Baader Meinhof Komplex,476270.0,16975097.0,2009-08-21,,,,16498827.0,19700000.0,,,
4842,3320,The Shape of Water,63859435.0,259650229.0,2017-12-01,"Adventure,Drama,Fantasy",,,195790794.0,19500000.0,Adventure,Drama,Fantasy
4843,3321,De rouille et dâ??os,2061449.0,31455083.0,2012-11-23,,,,29393634.0,19500000.0,,,
4844,3322,The Painted Veil,8060487.0,23179282.0,2006-12-20,,,,15118795.0,19400000.0,,,
4845,3323,The Frozen Ground,0.0,5617460.0,2013-08-23,"Crime,Drama,Mystery",,,5617460.0,19200000.0,Crime,Drama,Mystery
4846,3324,The Devil's Double,1361512.0,7327158.0,2011-07-29,"Biography,Drama,Thriller",,,5965646.0,19100000.0,Biography,Drama,Thriller
4847,3325,Back to the Future,212259762.0,597784546.0,1985-07-03,,,,385524784.0,19000000.0,,,
4848,3326,Dances with Wolves,184208842.0,608408842.0,1990-11-09,,,,424200000.0,19000000.0,,,
4849,3327,Scary Movie,157019771.0,434219771.0,2000-07-07,,,,277200000.0,19000000.0,,,
4850,3328,Bad Teacher,100292856.0,315741853.0,2011-06-24,"Comedy,Romance",,,215448997.0,19000000.0,Comedy,Romance,
4851,3329,Sausage Party,97670358.0,239014613.0,2016-08-12,"Adventure,Animation,Comedy",,,141344255.0,19000000.0,Adventure,Animation,Comedy
4852,3330,Sea of Love,58571513.0,117143026.0,1989-09-15,"Drama,Mystery,Romance",,,58571513.0,19000000.0,Drama,Mystery,Romance
4853,3331,Just Married,56127162.0,157692097.0,2003-01-10,,,,101564935.0,19000000.0,,,
4854,3332,I Can Do Bad All By Myself,51733921.0,103467842.0,2009-09-11,,,,51733921.0,19000000.0,,,
4855,3333,A Cinderella Story,51438175.0,121602280.0,2004-07-16,,,,70164105.0,19000000.0,,,
4856,3334,The Shining,44017374.0,88745601.0,1980-05-23,,,,44728227.0,19000000.0,,,
4857,3335,Thirteen Ghosts,41867960.0,110335920.0,2001-10-26,,,,68467960.0,19000000.0,,,
4858,3336,House on Haunted Hill,40846082.0,105936623.0,1999-10-29,,,,65090541.0,19000000.0,,,
4859,3337,The Crazies,39123589.0,95569123.0,2010-02-26,"Horror,Thriller",,,56445534.0,19000000.0,Horror,Thriller,
4860,3338,Notorious,36843682.0,81815865.0,2009-01-16,,,,44972183.0,19000000.0,,,
4861,3339,Nobodyâ??s Fool,31713110.0,64302603.0,2018-11-02,,,,32589493.0,19000000.0,,,
4862,3340,The Switch,27758465.0,77616930.0,2010-08-20,"Comedy,Drama,Romance",,,49858465.0,19000000.0,Comedy,Drama,Romance
4863,3341,Leap Year,25918920.0,58537840.0,2010-01-08,"Comedy,Romance",,,32618920.0,19000000.0,Comedy,Romance,
4864,3343,The Book Thief,21488481.0,97575192.0,2013-11-08,"Drama,War",,,76086711.0,19000000.0,Drama,War,
4865,3344,"Gone, Baby, Gone",20300218.0,54652380.0,2007-10-19,,,,34352162.0,19000000.0,,,
4866,3345,Thomas and the Magic Railroad,15911332.0,31822664.0,2000-07-26,,,,15911332.0,19000000.0,,,
4867,3346,Mutiny on The Bounty,13680000.0,27360000.0,1962-11-08,,,,13680000.0,19000000.0,,,
4868,3347,Sen to Chihiro no Kamikakushi,10049886.0,284999772.0,2002-09-20,,,,274949886.0,19000000.0,,,
4869,3348,Sex Drive,8402485.0,18814970.0,2008-10-17,,,,10412485.0,19000000.0,,,
4870,3349,Firestorm,8123860.0,16247720.0,1998-01-09,Documentary,,,8123860.0,19000000.0,Documentary,,
4871,3351,Take Me Home Tonight,6928068.0,14504672.0,2011-03-04,"Comedy,Drama,Romance",,,7576604.0,19000000.0,Comedy,Drama,Romance
4872,3352,Won't Back Down,5310554.0,11056057.0,2012-09-28,Drama,,,5745503.0,19000000.0,Drama,,
4873,3354,Action Point,5059608.0,10163283.0,2018-06-01,Comedy,,,5103675.0,19000000.0,Comedy,,
4874,3355,The Fall of the Roman Empire,4750000.0,9500000.0,1964-01-01,,,,4750000.0,19000000.0,,,
4875,3356,The Nutcracker,2119994.0,4239988.0,1993-11-24,,,,2119994.0,19000000.0,,,
4876,3357,George Balanchine\'s The Nutcracker,2119994.0,4239988.0,2011-12-13,,,,2119994.0,19000000.0,,,
4877,3358,Kansas City,1353824.0,2707648.0,1996-08-16,,,,1353824.0,19000000.0,,,
4878,3359,Out of the Inferno,0.0,0.0,2016-03-08,,,,0.0,19000000.0,,,
4879,3360,George A. Romero's Land of the Dead,20700082.0,68451097.0,2005-06-24,,,,47751015.0,18975000.0,,,
4880,3361,IndigÃ¨nes,320700.0,26384272.0,2006-12-15,,,,26063572.0,18900000.0,,,
4881,3362,The Amityville Horror,65233369.0,174409042.0,2005-04-15,,,,109175673.0,18500000.0,,,
4882,3363,Adaptation,22498520.0,55030279.0,2002-12-06,,,,32531759.0,18500000.0,,,
4883,3364,The Invention of Lying,18451251.0,51130515.0,2009-10-02,,,,32679264.0,18500000.0,,,
4884,3365,Fear and Loathing in Las Vegas,10680275.0,24392178.0,1998-05-22,,,,13711903.0,18500000.0,,,
4885,3366,Ne le dis Ã personne,6198883.0,40152901.0,2008-07-04,,,,33954018.0,18500000.0,,,
4886,3367,Left Behind,4221341.0,8442682.0,2001-02-02,"Horror,Mystery,Thriller",,,4221341.0,18500000.0,Horror,Mystery,Thriller
4887,3370,Neighbors,150086800.0,421031228.0,2014-05-09,Comedy,,,270944428.0,18000000.0,Comedy,,
4888,3375,Borat,128505958.0,389949200.0,2006-11-03,,,,261443242.0,18000000.0,,,
4889,3376,The Mask,119920129.0,471540258.0,1994-07-29,"Documentary,Drama,Family",,,351620129.0,18000000.0,Documentary,Drama,Family
4890,3378,Big,114968774.0,266637548.0,1988-06-03,Documentary,,,151668774.0,18000000.0,Documentary,,
4891,3379,Legally Blonde,96493426.0,238302661.0,2001-07-13,,,,141809235.0,18000000.0,,,
4892,3380,Mean Girls,86047227.0,217000253.0,2004-04-30,,,,130953026.0,18000000.0,,,
4893,3381,Star Trek III: The Search for Spock,76471046.0,163471046.0,1984-06-01,,,,87000000.0,18000000.0,,,
4894,3382,The Exorcism of Emily Rose,75072454.0,219601532.0,2005-09-09,,,,144529078.0,18000000.0,,,
4895,3383,Deuce Bigalow: Male Gigolo,65535067.0,158470134.0,1999-12-10,,,,92935067.0,18000000.0,,,
4896,3384,Barbershop 2: Back in Business,65070412.0,130912824.0,2004-01-01,,,,65842412.0,18000000.0,,,
4897,3385,The Family Stone,60062868.0,152420367.0,2005-12-16,,,,92357499.0,18000000.0,,,
4898,3386,Bad Santa,60060328.0,137207359.0,2003-11-26,,,,77147031.0,18000000.0,,,
4899,3387,Predator,59735548.0,158003106.0,1987-06-12,,,,98267558.0,18000000.0,,,
4900,3388,My Big Fat Greek Wedding 2,59689605.0,151786163.0,2016-03-25,"Comedy,Romance",,,92096558.0,18000000.0,Comedy,Romance,
4901,3389,The Perfect Guy,57027435.0,117305601.0,2015-09-11,"Crime,Drama,Horror",,,60278166.0,18000000.0,Crime,Drama,Horror
4902,3390,Austin Powers: International Man of Mystery,53883989.0,121567978.0,1997-05-02,,,,67683989.0,18000000.0,,,
4903,3391,Diary of a Wimpy Kid: Rodrick Rules,52698535.0,126393729.0,2011-03-25,"Comedy,Family",,,73695194.0,18000000.0,Comedy,Family,
4904,3392,Amadeus,51973029.0,103946058.0,1984-09-19,,,,51973029.0,18000000.0,,,
4905,3393,Prom Night,43869350.0,101063005.0,2008-04-11,,,,57193655.0,18000000.0,,,
4906,3394,Soul Surfer,43853424.0,91012076.0,2011-04-08,"Biography,Drama,Family",,,47158652.0,18000000.0,Biography,Drama,Family
4907,3395,Under the Tuscan Sun,43601508.0,101091532.0,2003-09-26,,,,57490024.0,18000000.0,,,
4908,3396,Uncle Drew,42469946.0,88997107.0,2018-06-29,"Comedy,Sport",,,46527161.0,18000000.0,Comedy,Sport,
4909,3397,Birdman or (The Unexpected Virtue of Ignorance),42340598.0,145555692.0,2014-10-17,"Comedy,Drama",,,103215094.0,18000000.0,Comedy,Drama,
4910,3398,Peggy Sue Got Married,41382841.0,82765682.0,1986-10-10,,,,41382841.0,18000000.0,,,
4911,3399,Gosford Park,41300105.0,82600210.0,2001-12-26,,,,41300105.0,18000000.0,,,
4912,3400,Orange County,41059716.0,84368423.0,2002-01-11,,,,43308707.0,18000000.0,,,
4913,3401,Blue Jasmine,33404871.0,136317832.0,2013-07-26,Drama,,,102912961.0,18000000.0,Drama,,
4914,3402,United 93,31567134.0,109202169.0,2006-04-28,,,,77635035.0,18000000.0,,,
4915,3403,Honey,30272254.0,92919017.0,2003-12-05,Drama,,,62646763.0,18000000.0,Drama,,
4916,3406,The Fog,29511112.0,66559638.0,2005-10-14,,,,37048526.0,18000000.0,,,
4917,3407,Spy Hard,26936265.0,53872530.0,1996-05-24,,,,26936265.0,18000000.0,,,
4918,3408,Ricki and the Flash,26839498.0,68005531.0,2015-08-07,"Comedy,Drama,Music",,,41166033.0,18000000.0,Comedy,Drama,Music
4919,3409,Glory,26593580.0,53187160.0,1989-12-13,"Comedy,Drama",,,26593580.0,18000000.0,Comedy,Drama,
4920,3411,Conan the Destroyer,26400000.0,52800000.0,1984-06-29,,,,26400000.0,18000000.0,,,
4921,3412,Love the Coopers,26302731.0,68530221.0,2015-11-13,"Comedy,Fantasy,Romance",,,42227490.0,18000000.0,Comedy,Fantasy,Romance
4922,3413,Catch-22,24911670.0,49823340.0,1970-06-24,,,,24911670.0,18000000.0,,,
4923,3414,Observe and Report,24007324.0,51156222.0,2009-04-10,,,,27148898.0,18000000.0,,,
4924,3415,Raging Bull,23380203.0,46760406.0,1980-11-14,,,,23380203.0,18000000.0,,,
4925,3416,Love Happens,22965110.0,59098124.0,2009-09-18,Drama,,,36133014.0,18000000.0,Drama,,
4926,3418,Fame,22455510.0,102683129.0,2009-09-25,Documentary,,,80227619.0,18000000.0,Documentary,,
4927,3419,The Circle,20497844.0,61149708.0,2017-04-28,"Drama,Fantasy,Horror",,,40651864.0,18000000.0,Drama,Fantasy,Horror
4928,3426,Young Sherlock Holmes,19739000.0,39478000.0,1985-12-04,,,,19739000.0,18000000.0,,,
4929,3427,127 Hours,18335230.0,78552401.0,2010-11-05,"Adventure,Biography,Drama",,,60217171.0,18000000.0,Adventure,Biography,Drama
4930,3428,Small Time Crooks,17266359.0,47200836.0,2000-05-19,,,,29934477.0,18000000.0,,,
4931,3429,Center Stage,17200925.0,38562034.0,2000-05-12,,,,21361109.0,18000000.0,,,
4932,3430,Norm of the North,17062499.0,47598159.0,2016-01-15,"Adventure,Animation,Comedy",,,30535660.0,18000000.0,Adventure,Animation,Comedy
4933,3431,Catch That Kid,16703799.0,33663413.0,2004-02-06,,,,16959614.0,18000000.0,,,
4934,3432,Jobs,16131410.0,59533925.0,2013-08-16,"Biography,Drama",,,43402515.0,18000000.0,Biography,Drama,
4935,3433,Life as a House,15652637.0,39541795.0,2001-10-26,,,,23889158.0,18000000.0,,,
4936,3434,Youth in Revolt,15285588.0,34971176.0,2010-01-08,,,,19685588.0,18000000.0,,,
4937,3435,And So It Goes,15160801.0,33080814.0,2014-07-25,"Comedy,Drama,Romance",,,17920013.0,18000000.0,Comedy,Drama,Romance
4938,3436,"I Love You, Beth Cooper",14800725.0,31183263.0,2009-07-10,,,,16382538.0,18000000.0,,,
4939,3437,Blow Out,13747234.0,27494468.0,1981-07-24,,,,13747234.0,18000000.0,,,
4940,3438,The Tailor of Panama,13491653.0,40983306.0,2001-03-30,,,,27491653.0,18000000.0,,,
4941,3439,The Legend of the Lone Ranger,13400000.0,26800000.0,1981-05-22,,,,13400000.0,18000000.0,,,
4942,3440,Labor Day,13371528.0,27561338.0,2014-01-31,"Drama,Romance",,,14189810.0,18000000.0,Drama,Romance,
4943,3441,Getaway,10501938.0,22315927.0,2013-08-30,"Action,Crime,Thriller",,,11813989.0,18000000.0,Action,Crime,Thriller
4944,3443,The Ice Storm,8038061.0,24050036.0,1997-09-26,,,,16011975.0,18000000.0,,,
4945,3444,Being Julia,7739049.0,22227754.0,2004-10-15,,,,14488705.0,18000000.0,,,
4946,3445,Troop Beverly Hills,7190505.0,14381010.0,1989-03-22,,,,7190505.0,18000000.0,,,
4947,3446,Nine 1/2 Weeks,6734844.0,13469688.0,1986-02-21,,,,6734844.0,18000000.0,,,
4948,3447,The Last Station,6617867.0,22314013.0,2010-01-15,Drama,,,15696146.0,18000000.0,Drama,,
4949,3449,Dragonslayer,6000000.0,12000000.0,1981-06-26,Documentary,,,6000000.0,18000000.0,Documentary,,
4950,3450,Ed Wood,5828466.0,11656932.0,1994-09-30,,,,5828466.0,18000000.0,,,
4951,3451,Mongol,5705761.0,32853110.0,2008-06-06,,,,27147349.0,18000000.0,,,
4952,3452,RocknRolla,5700626.0,33494965.0,2008-10-08,,,,27794339.0,18000000.0,,,
4953,3453,Megaforce,5675599.0,11351198.0,1982-06-25,,,,5675599.0,18000000.0,,,
4954,3454,Mao's Last Dancer,4806750.0,30748187.0,2010-08-20,,,,25941437.0,18000000.0,,,
4955,3455,Hamlet,4501094.0,11630764.0,1996-12-25,Drama,,,7129670.0,18000000.0,Drama,,
4956,3463,The Railway Man,4438438.0,28348648.0,2014-04-11,"Biography,Drama,Romance",,,23910210.0,18000000.0,Biography,Drama,Romance
4957,3464,Restoration,4100000.0,8200000.0,1995-12-29,Drama,,,4100000.0,18000000.0,Drama,,
4958,3469,Midnight Special,3712282.0,11392532.0,2016-03-18,"Action,Drama,Mystery",,,7680250.0,18000000.0,Action,Drama,Mystery
4959,3470,Miss Sloane,3500605.0,11220235.0,2016-11-25,"Drama,Thriller",,,7719630.0,18000000.0,Drama,Thriller,
4960,3471,Metallica Through the Never,3419967.0,12502873.0,2013-09-27,Music,,,9082906.0,18000000.0,Music,,
4961,3472,Anything Else,3203044.0,16406088.0,2003-09-19,,,,13203044.0,18000000.0,,,
4962,3473,Unforgettable,2483790.0,4967580.0,1996-02-23,Documentary,,,2483790.0,18000000.0,Documentary,,
4963,3477,T2: Trainspotting,2402004.0,44493266.0,2017-03-17,,,,42091262.0,18000000.0,,,
4964,3478,Das Weisse Band: Eine deutsche Kindergeschichte,2222862.0,27949906.0,2009-12-30,,,,25727044.0,18000000.0,,,
4965,3479,8 Million Ways to Die,1305114.0,2610228.0,1986-04-25,,,,1305114.0,18000000.0,,,
4966,3480,Phantom,1034589.0,2234099.0,2013-03-01,"Drama,History,Thriller",,,1199510.0,18000000.0,Drama,History,Thriller
4967,3484,The Salton Sea,676698.0,1353396.0,2002-04-26,"Crime,Drama,Mystery",,,676698.0,18000000.0,Crime,Drama,Mystery
4968,3485,The Informers,315000.0,630000.0,2009-04-24,,,,315000.0,18000000.0,,,
4969,3486,One Man's Hero,229311.0,458622.0,1999-09-24,,,,229311.0,18000000.0,,,
4970,3487,Carlos,145526.0,1764679.0,2010-10-15,,,,1619153.0,18000000.0,,,
4971,3488,Renaissance,70644.0,2472057.0,2006-09-22,"Drama,Romance,Sci-Fi",,,2401413.0,18000000.0,Drama,Romance,Sci-Fi
4972,3490,I Come with the Rain,0.0,627422.0,2008-12-31,,,,627422.0,18000000.0,,,
4973,3491,I Am Wrath,0.0,309608.0,2016-04-15,"Action,Crime,Drama",,,309608.0,18000000.0,Action,Crime,Drama
4974,3492,Wolves,0.0,94953.0,2014-11-14,"Action,Fantasy,Horror",,,94953.0,18000000.0,Action,Fantasy,Horror
4975,3494,Day of the Dead,0.0,0.0,2008-04-08,,,,0.0,18000000.0,,,
4976,3495,The Prince,0.0,0.0,2014-08-22,"Action,Thriller",,,0.0,18000000.0,Action,Thriller,
4977,3498,Forsaken,0.0,0.0,2016-02-19,"Action,Drama,Western",,,0.0,18000000.0,Action,Drama,Western
4978,3505,Red Sonja,6905861.0,13814501.0,1985-06-28,,,,6908640.0,17900000.0,,,
4979,3506,Red Lights,49521.0,14568405.0,2012-07-13,"Drama,Fantasy,Horror",,,14518884.0,17700000.0,Drama,Fantasy,Horror
4980,3507,Superbad,121463226.0,291418368.0,2007-08-17,,,,169955142.0,17500000.0,,,
4981,3508,Madea Goes To Jail,90508336.0,181016672.0,2009-02-20,,,,90508336.0,17500000.0,,,
4982,3509,Step Up 2 the Streets,58017783.0,206604693.0,2008-02-14,,,,148586910.0,17500000.0,,,
4983,3510,Hoodwinked,51386611.0,161230001.0,2006-01-13,Documentary,,,109843390.0,17500000.0,Documentary,,
4984,3511,Hotel Rwanda,23519128.0,60040351.0,2004-12-22,,,,36521223.0,17500000.0,,,
4985,3512,Beerfest,19185184.0,39344500.0,2006-08-25,,,,20159316.0,17500000.0,,,
4986,3513,Black Nativity,7018188.0,14303323.0,2013-11-27,"Drama,Family,Music",,,7285135.0,17500000.0,Drama,Family,Music
4987,3514,City of Ghosts,325491.0,650982.0,2003-04-25,"Documentary,War",,,325491.0,17500000.0,Documentary,War,
4988,3515,Taxi 4,0.0,60865364.0,2007-12-31,,,,60865364.0,17500000.0,,,
4989,3516,A Quiet Place,188024361.0,522546655.0,2018-04-06,Documentary,,,334522294.0,17000000.0,Documentary,,
4990,3518,The Others,96522687.0,304287743.0,2001-08-10,,,,207765056.0,17000000.0,,,
4991,3519,Aliens,85160248.0,268476703.0,1986-07-18,"Comedy,Mystery,Sci-Fi",,,183316455.0,17000000.0,Comedy,Mystery,Sci-Fi
4992,3520,Letâ??s Be Cops,82390774.0,219281548.0,2014-08-13,,,,136890774.0,17000000.0,,,
4993,3521,I Know What You Did Last Summer,72250091.0,197500182.0,1997-10-17,,,,125250091.0,17000000.0,,,
4994,3522,My Fair Lady,72000000.0,144071636.0,1964-10-22,Musical,,,72071636.0,17000000.0,Musical,,
4995,3523,Sideways,71502303.0,181295495.0,2004-10-22,,,,109793192.0,17000000.0,,,
4996,3524,The Best Man Holiday,70525195.0,143360905.0,2013-11-15,"Comedy,Drama",,,72835710.0,17000000.0,Comedy,Drama,
4997,3525,Friday the 13th,65002019.0,157672256.0,2009-02-13,,,,92670237.0,17000000.0,,,
4998,3526,Pitch Perfect,65001093.0,181045440.0,2012-09-28,"Comedy,Music,Romance",,,116044347.0,17000000.0,Comedy,Music,Romance
4999,3527,Halloween: H2O,55041738.0,110083476.0,1998-08-05,,,,55041738.0,17000000.0,,,
5000,3528,Evil Dead,54239856.0,152018212.0,2013-04-05,"Fantasy,Horror,Thriller",,,97778356.0,17000000.0,Fantasy,Horror,Thriller
5001,3529,Jet Li's Hero,53652140.0,231188098.0,2004-08-27,,,,177535958.0,17000000.0,,,
5002,3530,Saw 3D,45710178.0,179445462.0,2010-10-29,,,,133735284.0,17000000.0,,,
5003,3531,"McFarland, USA",44480275.0,90188199.0,2015-02-20,"Biography,Drama,Sport",,,45707924.0,17000000.0,Biography,Drama,Sport
5004,3532,Almost Christmas,42065185.0,84558691.0,2016-11-11,"Comedy,Drama",,,42493506.0,17000000.0,Comedy,Drama,
5005,3533,The Hills Have Eyes,41778863.0,112134676.0,2006-03-10,,,,70355813.0,17000000.0,,,
5006,3534,40 Days and 40 Nights,37939782.0,133032449.0,2002-03-01,,,,95092667.0,17000000.0,,,
5007,3535,Good Boy!,37667746.0,82979963.0,2003-10-10,,,,45312217.0,17000000.0,,,
5008,3536,Smokin' Aces,35662731.0,92926171.0,2007-01-26,,,,57263440.0,17000000.0,,,
5009,3537,A Night at the Roxbury,30331165.0,60662330.0,1998-10-02,,,,30331165.0,17000000.0,,,
5010,3538,Beastly,27865571.0,65893801.0,2011-03-04,"Drama,Fantasy,Romance",,,38028230.0,17000000.0,Drama,Fantasy,Romance
5011,3539,Brooklyn's Finest,27163593.0,66396826.0,2010-03-05,,,,39233233.0,17000000.0,,,
5012,3540,Tron,26918576.0,53837152.0,1982-07-09,,,,26918576.0,17000000.0,,,
5013,3541,Lottery Ticket,24719879.0,49439758.0,2010-08-20,Comedy,,,24719879.0,17000000.0,Comedy,,
5014,3542,Dickie Roberts: Former Child Star,22734486.0,46468972.0,2003-09-05,,,,23734486.0,17000000.0,,,
5015,3543,ATL,21170563.0,42341126.0,2006-03-31,,,,21170563.0,17000000.0,,,
5016,3544,Summer Catch,19693891.0,39387782.0,2001-08-24,,,,19693891.0,17000000.0,,,
5017,3545,A Simple Plan,16316273.0,32632546.0,1998-12-11,,,,16316273.0,17000000.0,,,
5018,3546,Larry the Cable Guy: Health Inspector,15680099.0,31360198.0,2006-03-24,,,,15680099.0,17000000.0,,,
5019,3547,Wes Craven Presents: They,12840842.0,28981684.0,2002-11-27,,,,16140842.0,17000000.0,,,
5020,3548,The Adventures of Elmo in Grouchland,11634458.0,23268916.0,1999-10-01,,,,11634458.0,17000000.0,,,
5021,3549,Superman IV: The Quest for Peace,11227824.0,22455648.0,1987-07-24,,,,11227824.0,17000000.0,,,
5022,3550,55 Days at Peking,10000000.0,20000000.0,1963-05-29,,,,10000000.0,17000000.0,,,
5023,3551,My Life in Ruins,8677425.0,29154850.0,2009-06-05,,,,20477425.0,17000000.0,,,
5024,3552,American Dreamz,7314027.0,23824998.0,2006-04-21,"Comedy,Documentary",,,16510971.0,17000000.0,Comedy,Documentary,
5025,3553,How She Move,7070641.0,15678456.0,2008-01-25,,,,8607815.0,17000000.0,,,
5026,3554,Running Scared,6855137.0,16584225.0,2006-02-24,,,,9729088.0,17000000.0,,,
5027,3555,The Apparition,4936819.0,15574100.0,2012-08-24,"Horror,Thriller",,,10637281.0,17000000.0,Horror,Thriller,
5028,3557,Bobby Jones: Stroke of Genius,2694071.0,5388142.0,2004-04-30,,,,2694071.0,17000000.0,,,
5029,3558,Shanghai Surprise,2315000.0,4630000.0,1986-08-29,,,,2315000.0,17000000.0,,,
5030,3559,L'illusionniste,2231474.0,10841423.0,2010-12-25,,,,8609949.0,17000000.0,,,
5031,3560,Roar,2110050.0,4220100.0,1981-01-01,,,,2110050.0,17000000.0,,,
5032,3561,Veronica Guerin,1569918.0,11007992.0,2003-10-17,,,,9438074.0,17000000.0,,,
5033,3562,Genius,1361045.0,8626328.0,2016-06-10,"Biography,Drama",,,7265283.0,17000000.0,Biography,Drama,
5034,3566,Southland Tales,275380.0,639987.0,2007-11-14,,,,364607.0,17000000.0,,,
5035,3567,Escobar: Paradise Lost,195792.0,4113471.0,2015-06-26,"Crime,Drama,History",,,3917679.0,17000000.0,Crime,Drama,History
5036,3568,"Mune, le gardien de la lune",0.0,14534046.0,2017-09-26,,,,14534046.0,17000000.0,,,
5037,3569,Chasseurs de dragons,0.0,13446115.0,2009-06-23,,,,13446115.0,17000000.0,,,
5038,3570,Damnation Alley,0.0,0.0,1977-10-21,,,,0.0,17000000.0,,,
5039,3571,Crawl,0.0,0.0,2019-07-12,"Crime,Thriller",,,0.0,17000000.0,Crime,Thriller,
5040,3574,The Young Messiah,6469813.0,13783510.0,2016-03-11,"Drama,Fantasy",,,7313697.0,16800000.0,Drama,Fantasy,
5041,3575,FUR: An Imaginary Portrait of Diane Arbus,223202.0,2504291.0,2006-11-10,,,,2281089.0,16800000.0,,,
5042,3576,My Girl,58011485.0,116022970.0,1991-11-27,Drama,,,58011485.0,16500000.0,Drama,,
5043,3577,Wall Street,43848100.0,87696200.0,1987-12-11,,,,43848100.0,16500000.0,,,
5044,3578,Sense and Sensibility,42993774.0,177987548.0,1995-12-11,,,,134993774.0,16500000.0,,,
5045,3579,The Illusionist,39868642.0,123660704.0,2006-08-18,"Animation,Drama",,,83792062.0,16500000.0,Animation,Drama,
5046,3582,Becoming Jane,18663911.0,58044787.0,2007-08-03,,,,39380876.0,16500000.0,,,
5047,3583,House of Sand and Fog,13005485.0,29163408.0,2003-12-19,,,,16157923.0,16500000.0,,,
5048,3584,Sydney White,11892415.0,25528754.0,2007-09-21,,,,13636339.0,16500000.0,,,
5049,3585,Arn - Tempelriddaren,0.0,21404122.0,2007-12-31,,,,21404122.0,16500000.0,,,
5050,3586,Dead Poets Society,95860116.0,335360116.0,1989-06-02,,,,239500000.0,16400000.0,,,
5051,3587,Dumb & Dumber,127175374.0,373575374.0,1994-12-16,,,,246400000.0,16000000.0,,,
5052,3588,When Harry Met Sallyâ?¦,92823546.0,185785506.0,1989-07-14,,,,92961960.0,16000000.0,,,
5053,3589,Road Trip,68525609.0,188264719.0,2000-05-19,Horror,,,119739110.0,16000000.0,Horror,,
5054,3590,The Verdict,53977250.0,107954500.0,1982-12-08,,,,53977250.0,16000000.0,,,
5055,3591,Varsity Blues,52894169.0,107188338.0,1999-01-15,,,,54294169.0,16000000.0,,,
5056,3592,Moonrise Kingdom,45512466.0,114360912.0,2012-05-25,"Adventure,Comedy,Drama",,,68848446.0,16000000.0,Adventure,Comedy,Drama
5057,3593,The Artist,44667095.0,172923807.0,2011-11-25,"Comedy,Drama,Romance",,,128256712.0,16000000.0,Comedy,Drama,Romance
